id,name,album_name,artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,year,genre,popularity,total_artist_followers,avg_artist_popularity,artist_ids,niche_genres
7n3G1SKeVCmwCf04DHrhIz,HOCUSPOCUS,ANTI ANTI GENERATION,"[""RADWIMPS""]",0.513,0.986,5,-3.583,0,0.11,0.000306,0.0,0.0739,0.294,119.046,250813,2018,Pop,0,4907962,76.0,"[""1EowJ1WwkMzkCkRomFhui7""]","[""anime"", ""j-pop"", ""j-rock""]"
2zfp0uBgIDwdNZyK1aRyy6,HONEY,NEO,"[""RIRI""]",0.5640000000000001,0.753,2,-3.352,0,0.0427,0.0579,0.0,0.219,0.418,100.001,187120,2018,Pop,20,77303,35.0,"[""2UmhByzSum8X2lQZ7pWvWp""]","[""j-pop"", ""j-r&b"", ""j-rap""]"
5T4A9KTYaUtJlEUCHIK61J,HONEY,HONEY,"[""RIRI""]",0.562,0.75,2,-3.358,0,0.0427,0.0567,0.0,0.2,0.481,100.031,186703,2018,Pop,0,77303,35.0,"[""2UmhByzSum8X2lQZ7pWvWp""]","[""j-pop"", ""j-r&b"", ""j-rap""]"
1FsqYM0DTfommr5oDiqox5,HOWLING -INCH UP-,abingdon boys school,"[""Abingdon Boys School""]",0.406,0.928,7,-4.948,1,0.2,0.00147,0.0,0.379,0.446,166.071,280693,2007,Rock,38,72217,37.0,"[""07wkA1PSnyfE7GcxKzf8sX""]","[""anime"", ""j-rock"", ""visual kei""]"
0X6bTx2FagKfGAI94J7ipp,HUNGRY SOUL[ENGLISH VERSION],HEAVY METAL ANTHEM,"[""ANTHEM""]",0.53,0.847,6,-6.34,0,0.0443,7.75e-05,0.000242,0.295,0.629,141.92,320901,2000,Rock,3,32761,31.0,"[""67BObUWOkPPGftw3ITCHXH""]","[""heavy metal"", ""j-rock"", ""power metal"", ""speed metal"", ""visual kei""]"
03qAdZbxoiuWg1UrTWY3rH,HUNTING TIME[ENGLISH VERSION],HEAVY METAL ANTHEM,"[""ANTHEM""]",0.507,0.946,6,-6.35,0,0.086,7.59e-05,0.0317,0.133,0.144,110.865,361345,2000,Rock,4,32761,31.0,"[""67BObUWOkPPGftw3ITCHXH""]","[""heavy metal"", ""j-rock"", ""power metal"", ""speed metal"", ""visual kei""]"
4aNKbqQMwYSKSbuByxQFNt,HURRICANE,CYCLONE,"[""VOWWOW""]",0.242,0.972,4,-4.397,1,0.157,0.000206,0.000646,0.395,0.234,166.302,328907,2011,Rock,21,7871,26.0,"[""5UKAIeLtbcNY0wq9VucsHK""]","[""aor"", ""arena rock"", ""hard rock"", ""j-rock""]"
4sATEnv0ijinlBxBKqi19V,HUSH,COLOR,"[""majiko""]",0.5650000000000001,0.989,0,-2.319,1,0.115,0.0001889999999999,0.152,0.234,0.665,116.957,180973,2019,Pop,5,255936,48.0,"[""6HX4Jrnb0WhEv9goeGoh6p""]","[""anime"", ""j-pop"", ""j-rock""]"
6sUu8m3B4qFTu4ri6aZCYy,HUSH - Sam is Ohm Remix,Driving Hit's 9,"[""Kumi Koda"", ""Sam is Ohm""]",0.716,0.881,4,-4.007,0,0.0745,0.0148,0.0,0.152,0.541,99.941,232600,2019,Pop,3,698020,44.5,"[""2mGYHril2LuZodRtTX06BC"", ""3OFWImEAUL4Mqc0yH2A0Rg""]","[""anime"", ""j-pop"", ""j-r&b"", ""j-rap""]"
1JSRWIQVHUJ2hmSzi0whke,HYPER LOVE,殺シノ調べ,"[""BUCK-TICK""]",0.536,0.973,11,-4.638,0,0.0609,7.2e-05,0.681,0.147,0.509,140.688,313061,1992,Rock,26,335056,55.0,"[""2DiecQcRbDuSJuSPKtirrX""]","[""j-rock"", ""visual kei""]"
5RL0WmPIwBpqxEqihceQzX,Half of Me,A Daze In A Haze,"[""DYGL""]",0.5710000000000001,0.664,8,-6.493,1,0.0363,0.0128,3e-06,0.0821,0.747,169.005,201506,2021,Pop,29,73816,31.0,"[""43kKsfG1eZSFW785NtHDYs""]","[""j-rock"", ""japanese indie""]"
7wtUfCMfIWkxyRU22Es0WK,Half-Life,SYNTECH+,"[""nostraightanswer""]",0.46,0.615,0,-9.932,0,0.0317,0.059,0.00119,0.154,0.283,178.016,300964,2019,Electronic,3,8500,25.0,"[""2BwIecyazQicxz5RzVUvLU""]","[""vocaloid""]"
3aVmuPSGP222U0eUmUWy9T,Half-Life (Rainfall Arrange),SYNTECH-,"[""nostraightanswer""]",0.435,0.517,1,-9.266,1,0.0473,0.0206,5.89e-06,0.356,0.147,178.01,302143,2019,Electronic,2,8500,25.0,"[""2BwIecyazQicxz5RzVUvLU""]","[""vocaloid""]"
7kiWVIA95A2H7TMYSrA0b5,Hands Up to the Sky,Avid / Hands Up to the Sky,"[""SawanoHiroyuki[nZk]"", ""Laco""]",0.708,0.721,1,-3.815,0,0.0718,0.049,0.0,0.0731,0.525,97.992,212147,2021,Pop,49,389531,52.0,"[""2EWXgN0xWOnbqJOxa9pWNO"", ""7yEsBM3bZnkNfKyB9XGyyd""]","[""anime"", ""j-pop"", ""j-rock""]"
60nX6ECgjALoHMzg6YDxlI,Happiness Lies,No.1 - The 2nd Album,"[""BoA""]",0.795,0.92,4,-7.207,0,0.138,0.0932,2e-06,0.09,0.864,99.994,235600,2002,Pop,8,854764,58.0,"[""4muJrGMndyYWqZtfk8OWy4""]","[""j-pop"", ""j-r&b"", ""k-pop""]"
33Hu2f48qijCrfa7NlLkXN,Hard to Love,Ambitions,"[""ONE OK ROCK""]",0.661,0.351,0,-8.846,1,0.0274,0.843,0.0,0.104,0.291,109.9,196400,2017,Rock,44,5968711,72.0,"[""7k73EtZwoPs516ZxE72KsO""]","[""j-pop"", ""j-rock""]"
2K6H1LT7ZxT20Q9tHK9E8z,Harmony,A REPLY,"[""THE CHARM PARK""]",0.425,0.589,4,-8.656,1,0.0417,0.0382,0.0,0.321,0.452,185.934,234120,2016,Pop,10,67531,40.0,"[""2QKf9jr434G3Mo8Hr9npPb""]","[""anime"", ""j-pop"", ""j-r&b"", ""japanese indie""]"
72WNxQ730lDmjeCoSrgK9O,Haten ni raimei,Haten ni raimei,"[""LADYBABY""]",0.5740000000000001,0.988,2,-3.296,1,0.203,7.400000000000001e-05,0.00861,0.367,0.179,109.947,218040,2019,Rock,47,129917,38.0,"[""3KhZ8YvmlES9GgzDbh7RBk""]","[""j-rock"", ""visual kei""]"
20K3SrigcRbTJVbd36zjby,Hatred,drumkan,"[""Drumkan""]",0.208,0.993,1,-2.508,1,0.0886,0.00326,0.419,0.315,0.26,185.362,92133,2002,Rock,0,319,1.0,"[""1PaYgn9BYIukmLkdQIU5Om""]","[""japanese indie"", ""melodic hardcore""]"
5vCNNlX4hmGAfrXBQ20I6R,Having a Headache,No Buses,"[""No Buses""]",0.612,0.8160000000000001,8,-7.796,1,0.0303,0.01,0.332,0.402,0.537,136.016,144461,2021,Pop,20,118356,39.0,"[""5Tj6sv1bYiB4PqvvXcTSr6""]","[""japanese indie""]"
6kQ22MDWlYjp36zv9xpWIi,Hayloft,Hayloft,"[""thquib"", ""Miku"", ""GUMI""]",0.365,0.974,0,-6.954,1,0.0554,0.0214,0.00166,0.274,0.611,190.939,182680,2020,Electronic,38,290998,39.0,"[""4GPqq6X7U4krVNpLUg4PTm"", ""33aZSIo0cDgosWUGINYTKx"", ""2XEx6N3gknSmtshM0PVuxu""]","[""anime"", ""vocaloid""]"
5I1FETU6F1Gr9wiVoafUFK,He Drives Me Crazy,Pokemon 3 - The Ultimate Soundtrack,"[""Pok\u00e9mon""]",0.713,0.333,1,-9.108,1,0.028,0.0736,0.0,0.089,0.532,80.998,212613,2001,Pop,0,317668,55.0,"[""6goK4KMSdP4A8lw8jk4ADk""]","[""anime""]"
70H7igMoR8VWGbqAEEYRHA,Head High,Eye of the Storm,"[""ONE OK ROCK""]",0.586,0.869,7,-4.584,1,0.0313,0.00784,0.0001509999999999,0.0755,0.324,105.991,207253,2019,Rock,40,5968711,72.0,"[""7k73EtZwoPs516ZxE72KsO""]","[""j-pop"", ""j-rock""]"
1ZmoKCQjobNLZQAhJT3xnl,Heads Are Gonna Roll,A Cold-Blooded Calculation,"[""Minutes Til Midnight""]",0.5720000000000001,0.879,10,-4.748,0,0.0351,0.173,0.00582,0.0807,0.6940000000000001,93.996,214173,2017,Pop,6,11277,27.0,"[""4hKr6ahxe8RrhbYKsUMn3d""]","[""anime""]"
3U3JqRIkZXrx5ZDM0iXBkU,Heads or Tails,STAR OF WISH,"[""EXILE""]",0.587,0.907,7,-4.197,0,0.0504,0.043,7.099999999999999e-06,0.0664,0.507,110.013,260520,2018,Pop,43,1107502,62.0,"[""6zGmypGQUBXD4ZC9EbfMme""]","[""j-pop"", ""j-r&b""]"
4UzrSonoE1UYy8dbzIt2ez,Heart Of The Young,VENA,"[""coldrain""]",0.5760000000000001,0.88,3,-4.557,0,0.0591,0.0112,0.0,0.285,0.477,130.991,228160,2015,Rock,4,319712,54.0,"[""4pCVGaLWxDe4d8bsjsnmUM""]","[""anime"", ""j-rock"", ""metalcore""]"
6brd8aNk7gnktx7nVJ9hd8,Heart Of The Young,VENA II,"[""coldrain""]",0.5760000000000001,0.88,3,-4.557,0,0.0591,0.0112,0.0,0.285,0.477,130.991,228160,2016,Rock,2,319712,54.0,"[""4pCVGaLWxDe4d8bsjsnmUM""]","[""anime"", ""j-rock"", ""metalcore""]"
0OwEskGUqCMgkSY7JkJS7x,Heartache,35xxxv (Deluxe Edition),"[""ONE OK ROCK""]",0.415,0.6890000000000001,1,-6.486,1,0.0302,0.154,0.0,0.0637,0.245,143.043,265213,2015,Rock,55,5968711,72.0,"[""7k73EtZwoPs516ZxE72KsO""]","[""j-pop"", ""j-rock""]"
0IZg9uEZRkcWr5vPYZJAqk,Heartbeat (Tainai Kaiki II) Returning To The Womb - Remix,A Victim Of Stars 1982-2012,"[""Ryuichi Sakamoto"", ""David Sylvian"", ""Dave Kent""]",0.591,0.626,5,-9.648,0,0.0626,0.215,0.136,0.31,0.441,169.86,316360,2012,Classical,27,1283252,40.66666666666666,"[""1tcgfoMTT1szjUeaikxRjA"", ""2oyWkw7sq99yqj12hVUHtw"", ""0MHzw9ptkfmSYV69YbSByS""]","[""ambient"", ""art pop"", ""art rock"", ""drone"", ""japanese classical""]"
6WKXaHvZIqMnPVYF4G2b8e,"Heartbeat, Heartbreak",ペルソナ4 オリジナル・サウンドトラック,"[""\u5e73\u7530\u5fd7\u7a42\u5b50""]",0.8260000000000001,0.716,5,-9.121,0,0.0649,0.0865,5e-06,0.11,0.6920000000000001,100.012,135227,2008,Electronic,0,61083,59.0,"[""4PYEhkeRZkSSGCrurjzDrX""]","[""japanese vgm""]"
0adL6Ro64J4B08K0KCH7y8,Heartbreaker,Heartbreaker,"[""FlowBack""]",0.752,0.853,2,-3.089,1,0.0904,0.179,0.0,0.126,0.802,125.993,251133,2016,Pop,0,14692,18.0,"[""0gXdjWalwSp0EkSetJ612q""]","[""anime"", ""j-pop""]"
5Ht1D3HStNVIQf4QVHHxQX,Heaven Up,Hover: Revolt of Gamers (Original Video Game Soundtrack),"[""Hideki Naganuma""]",0.6970000000000001,0.961,6,-3.224,0,0.0543,0.0003129999999999,0.766,0.218,0.972,129.986,287177,2017,Electronic,0,106585,46.0,"[""3ULvi5IjU8vjBJW3e8EPLz""]","[""japanese vgm""]"
43dm7UOL1VZc2s9OlDllIw,Heavenly Star,Will,"[""Rei Yasuda""]",0.625,0.325,10,-9.172,1,0.0297,0.865,0.0,0.111,0.317,114.925,262227,2014,Pop,0,116410,41.0,"[""1diX6i4LgUKR9qMRrAeGLi""]","[""anime"", ""j-pop""]"
3nRi6RFhUlAhfpnW859T2S,Helix / Spiral,Mellow Waves,"[""Cornelius""]",0.681,0.521,7,-5.948,1,0.0377,0.114,2.1800000000000005e-05,0.146,0.798,102.997,214640,2017,Electronic,0,187681,49.0,"[""2vJObElaIZWYDLpiXiJMo9""]","[""plunderphonics"", ""shibuya-kei""]"
5buamtq7cpR81A0Byha0q3,Hello Dust Town,Hello Dust Town,"[""FUZI"", ""MAAS""]",0.498,0.914,7,-4.555,1,0.0572,2e-05,0.0367,0.35,0.236,126.012,285809,2019,Electronic,17,8248,17.5,"[""5rPajw4h6k7BVlL3CbgqHQ"", ""5DmlITqUsIskuUbxc29g0o""]","[""vocaloid""]"
707tXC41oDYucOX5raTuh5,Hello Hello,藤沢ルーザー,"[""ASIAN KUNG-FU GENERATION""]",0.277,0.894,5,-2.652,1,0.0409,0.0001409999999999,2.8700000000000003e-05,0.0871,0.522,170.135,260867,2008,Pop,16,1162092,62.0,"[""0MK8l3nURwwQIjafvXoJJt""]","[""anime"", ""j-pop"", ""j-rock""]"
338nEZVLjdA0o4RPnADxDh,Help Me Help You,Nonnegative,"[""coldrain""]",0.366,0.99,2,-3.424,1,0.253,1.3e-05,0.00201,0.094,0.19,176.003,223047,2022,Rock,38,319712,54.0,"[""4pCVGaLWxDe4d8bsjsnmUM""]","[""anime"", ""j-rock"", ""metalcore""]"
06oq748Q0NzTYVFqq10L8X,Hentai,Hentai,"[""JJ"", ""JDEEZ""]",0.857,0.6920000000000001,1,-6.821,1,0.143,0.191,0.0,0.186,0.662,76.997,118442,2019,Pop,34,5541,17.5,"[""26rj0Z1IxnSp4HIdg5O2v3"", ""4W4PszGM0Nc44pSednH0W2""]","[""anime""]"
38yqKz2oVyauelwQVHvL2I,Hentai Bitch,Hentai Bitch,"[""Shiki-TMNS"", ""Kodama Boy"", ""Big Gay""]",0.714,0.471,1,-12.226,1,0.21,0.56,0.0,0.126,0.589,80.014,171514,2020,Hip-Hop,51,180821,42.66666666666666,"[""433MAtNbNMBD9ErZQBBnXb"", ""542qOMfLPhJ3DloJQTNmLv"", ""0mP5VQ2zCheycZ8DgVL7r6""]","[""anime"", ""anime rap""]"
3IKRIOeMYQaAoi1HFNtWFT,Here For You,BLOOMING,"[""The Winking Owl""]",0.502,0.949,4,-4.046,0,0.0514,0.000266,3.7000000000000005e-05,0.336,0.459,150.003,208067,2016,Rock,0,34411,29.0,"[""08aT4nW2iKh4WRoYojWmDE""]","[""j-rock""]"
7j3UV6C7GIpruiiOgUGEDm,Here I'm singing,after you wake up,"[""Pay money To my Pain""]",0.451,0.994,1,-3.698,1,0.147,0.00158,0.0,0.343,0.213,123.061,263027,2009,Rock,0,123877,42.0,"[""07BBdQ03C1t2EPSQ7AeAJw""]","[""j-rock""]"
4zNpS9uEmf62u3yCw1jM9s,Hero,WAVE RUNNER,"[""CAPSULE""]",0.478,0.987,4,-4.466,0,0.0746,0.00821,0.0432,0.372,0.0794,128.014,252373,2015,Electronic,20,148607,45.0,"[""61KJdJU38zrAW4c3PI9C9N""]","[""japanese indie"", ""shibuya-kei""]"
15277wUzsEKo3bxCIxFLgk,Hero of Our Time,Songs of Time,"[""NateWantsToBattle""]",0.534,0.903,11,-4.529,0,0.0748,5.1e-05,0.000178,0.493,0.5640000000000001,135.013,140444,2016,Pop,51,454412,58.0,"[""0Vb15td3iKkAzdGD5Sj9Ky""]","[""anime""]"
0VPkaJMRQIhYWXiE1LqaCK,Hero too,TVアニメ『僕のヒーローアカデミア』4th オリジナルサウンドトラック,"[""KYOKA JIRO Starring Chrissy Costanza"", ""Yuki Hayashi""]",0.5720000000000001,0.95,8,-4.296,0,0.0637,0.0036,1e-06,0.233,0.436,97.533,258147,2020,Pop,59,189819,53.0,"[""3KKbJAgAcYQBsOBA1sEHVO"", ""3oGVQWQy7lgTMuTnKUZZNZ""]","[""anime"", ""soundtrack""]"
2WEznb0LBYk3TxNItc4GlX,Hey Girl!! Why Not Party Like a Bitch!?,Dance & Scream,"[""Fear, and Loathing in Las Vegas""]",0.41,0.963,5,-2.484,0,0.113,0.0003439999999999,0.0,0.128,0.376,92.168,217333,2010,Pop,0,316503,52.0,"[""5iZSZ19Lnt6iQTDITRF7Mn""]","[""anime"", ""j-rock""]"
0cL062AvJ1jwGid8WK28Z9,Hey John Wayne,John Wayne,"[""Terry Scott Taylor""]",0.51,0.9,2,-7.051,1,0.0487,0.0009729999999999,1.76e-05,0.235,0.613,124.117,242760,1998,Rock,0,1400,24.0,"[""7hKoKemveZuLYeYqFYav2Z""]","[""ccm"", ""chinese rock"", ""christian alternative rock"", ""christian rock"", ""japanese vgm""]"
4ClnJdCaf6PLeLgStqb1e9,Hide and Seek,Hide and Seek,"[""Lizz Robinett""]",0.625,0.726,1,-2.144,1,0.031,0.335,0.0,0.273,0.559,119.994,138800,2015,Pop,57,136600,50.0,"[""47SKKz21c5Zd3Fh8u8pMvP""]","[""anime""]"
55wxk5TMgLnFyUIkGOPsbV,Hide and Seek,"Video Game Songs, Vol. 3","[""Tryhardninja"", ""Sharm"", ""Fabvl""]",0.633,0.728,1,-5.476,1,0.0441,0.0853,0.0003219999999999,0.152,0.286,111.018,257297,2017,Folk,0,1067573,52.333333333333336,"[""0B7Y5KDNScTBzeN7DY74YG"", ""1wRg4gzKanLRgNeMIB1zAR"", ""48bqPGhLPTuS8gKg3UTtf9""]","[""anime"", ""anime rap"", ""celtic"", ""medieval"", ""sea shanties""]"
0YZtQZHdAF3gfqeWHVMHqY,High Germany / Erin's Jig,For One Pagan Brotherhood,"[""Tersivel""]",0.244,0.961,6,-2.939,1,0.0993,0.000399,0.0257,0.372,0.424,95.007,277266,2011,Folk,10,1697,5.0,"[""34ezOg9ZEcpw8lAFDQgmcO""]","[""celtic"", ""folk metal"", ""japanese vgm"", ""medieval metal"", ""power metal""]"
3pfgtLbXVX8jexxUwfOVxp,High Octane Gasoline,A Cold-Blooded Calculation,"[""Minutes Til Midnight""]",0.516,0.811,0,-4.946,0,0.0315,0.0325,0.000325,0.157,0.0669,90.016,258893,2017,Pop,6,11277,27.0,"[""4hKr6ahxe8RrhbYKsUMn3d""]","[""anime""]"
7tV3fI99dJKjr8AmPJx99w,Higher Ground,Daydream,"[""Aimer""]",0.472,0.741,8,-5.3870000000000005,1,0.0274,0.114,0.0,0.0949,0.33,143.972,314187,2016,Pop,0,2769980,67.0,"[""0bAsR2unSRpn6BQPEnNlZm""]","[""anime"", ""j-pop"", ""j-rock""]"
3UjkMEif92p7RTEPWWAoXZ,Hippopotamomus,Hippopotamomus,"[""Momus""]",0.806,0.59,10,-13.789,1,0.049,0.0479,0.526,0.0702,0.964,100.317,263733,1991,Classical,0,14698,26.0,"[""0Uuw1MHNH56xL76bTOVJE8""]","[""alternative dance"", ""art pop"", ""baroque pop"", ""shibuya-kei""]"
47jKWcmDAokj2abF0CovMU,Hippopotamomus - Hippopotamomus,Create 2 - Recreate,"[""Momus""]",0.8140000000000001,0.642,10,-11.83,1,0.0477,0.0391,0.59,0.0691,0.963,100.318,266093,2018,Classical,0,14698,26.0,"[""0Uuw1MHNH56xL76bTOVJE8""]","[""alternative dance"", ""art pop"", ""baroque pop"", ""shibuya-kei""]"
2ZMMydpyl3yAHmHon6pVRO,His Majesty the Baby,Ping Pong,"[""Momus""]",0.856,0.704,10,-9.233,0,0.0456,0.0192,1.05e-06,0.115,0.94,127.115,262440,1997,Classical,2,14698,26.0,"[""0Uuw1MHNH56xL76bTOVJE8""]","[""alternative dance"", ""art pop"", ""baroque pop"", ""shibuya-kei""]"
2rhLDh2i2rAxLQzgFeYnUP,His/Story,Singularity,"[""Takanori Nishikawa""]",0.556,0.928,8,-5.529,1,0.0406,0.0081,0.0,0.465,0.511,130.006,230347,2019,Pop,0,61244,39.0,"[""2ayMogRmamCnzMAk4YiFAz""]","[""anime"", ""j-rock""]"
3QjIdDDKoZRyfWDKZC4Ayb,History Maker,History Maker,"[""DEAN FUJIOKA""]",0.397,0.668,9,-4.292,1,0.0855,0.102,0.0,0.0744,0.456,67.012,190045,2016,Pop,54,74507,41.0,"[""59m6Auk4r76d16XDpOznCY""]","[""anime""]"
6S6844kcH9XwpUPH1aBTmf,"History Maker (From ""Yuri On Ice"")","Anime Cover Songs, Vol. 3","[""Fonzi M""]",0.481,0.417,4,-16.399,1,0.0459,0.923,0.927,0.145,0.485,201.049,188300,2016,Pop,6,87467,43.0,"[""6b7F9Fnlc9n8PvM3EEaMNB""]","[""anime""]"
3qwTW7qgEe6TI9Kavk7VeX,History Maker 〜HITM Ver.〜,History In The Making,"[""DEAN FUJIOKA""]",0.659,0.6910000000000001,1,-3.646,0,0.0316,0.146,0.0,0.0762,0.56,100.597,189872,2019,Pop,33,74507,41.0,"[""59m6Auk4r76d16XDpOznCY""]","[""anime""]"
2peWcTBdjbZ686vuI59QW6,History of A Siege: Slaughter,Battlecry,"[""SpellBlast""]",0.466,0.981,0,-2.73,1,0.0789,0.00252,0.0,0.329,0.635,179.967,239493,2010,Rock,1,15394,17.0,"[""5izojMQQmFqRKeW6Y3RaVA""]","[""folk metal"", ""japanese vgm"", ""medieval metal"", ""power metal""]"
03tNSODeYIc8v0UTEzVCcM,Hokage,Hokage,"[""Rustage"", ""DizzyEight"", ""Dreaded Yasuke"", ""Savvy Hyuga"", ""Connor Rapper"", ""GameboyJones"", ""None Like Joshua""]",0.758,0.835,1,-4.581,1,0.311,0.355,0.0,0.113,0.806,81.816,266349,2019,Hip-Hop,36,784976,44.142857142857146,"[""6cd3XfCAc3e596RQW8P94H"", ""3qpVZqXttPUYEmt53UYDGV"", ""1XajNFo2Td3LtQy9sAfSXA"", ""1RyrjR46nDW54ik6rQ7tWm"", ""59unwXJLdSuY0StcEvGyJV"", ""1FDAJKaPzIzRHJrl3Smitm"", ""13rNJ8sWbjGYIUjqtHZvL2""]","[""anime"", ""anime rap""]"
6ueesm8uFUv4lSR0lVI9f5,Hold Your Hand,"Perfume The Best ""P Cubed""","[""Perfume""]",0.543,0.94,7,-1.259,1,0.0268,0.0138,0.0101,0.164,0.6910000000000001,130.004,216093,2019,Pop,20,925492,58.0,"[""2XMxWKPKCxoLkSdpCViCnr""]","[""j-pop"", ""shibuya-kei""]"
15KZWebsrdmtfrS1h3M2ox,Hold me tight,君の街まで,"[""ASIAN KUNG-FU GENERATION""]",0.312,0.873,9,-3.604,1,0.0672,0.00122,0.585,0.0834,0.553,171.03,246173,2004,Pop,14,1162092,62.0,"[""0MK8l3nURwwQIjafvXoJJt""]","[""anime"", ""j-pop"", ""j-rock""]"
7p3G5bJlQyiBDZdK3gxfkS,Hold on,The Nerado Black Sessions,"[""Vagenda"", ""Hatsune Miku""]",0.455,0.415,4,-11.351,0,0.0285,0.168,0.158,0.109,0.591,170.064,285318,2016,Electronic,0,2745310,35.5,"[""2K1WNSLAMjvjBLadY7Vw4i"", ""6pNgnvzBa6Bthsv8SrZJYl""]","[""vocaloid""]"
5nkyncqv3DbFNrJ6CxDbNt,Hollow,The Enemy Inside,"[""coldrain""]",0.421,0.956,1,-3.217,1,0.122,2.0600000000000003e-05,4.7600000000000005e-05,0.312,0.348,139.025,263960,2011,Rock,0,319712,54.0,"[""4pCVGaLWxDe4d8bsjsnmUM""]","[""anime"", ""j-rock"", ""metalcore""]"
1Ztcw05lqPk1kRJ391gyCj,Hollow Men,H.O.T.D.,"[""\u9ed2\u5d0e\u771f\u97f3""]",0.419,0.752,4,-6.66,0,0.0387,0.00223,0.000348,0.0948,0.106,148.065,289147,2010,Pop,0,54968,38.0,"[""4SLTgwsFXbomwbNjsAvs3E""]","[""anime"", ""j-rock""]"
4rogwAb8gIdD4tXuMEQh4V,holLow wORlD,Best Selection Noir,"[""Aimer""]",0.493,0.884,7,-2.336,1,0.0603,0.000896,0.0,0.311,0.415,127.008,275307,2017,Pop,0,2769980,67.0,"[""0bAsR2unSRpn6BQPEnNlZm""]","[""anime"", ""j-pop"", ""j-rock""]"
51wwEkKNrXjHy1g78h8Aj3,Hologram,Hologram,"[""abstracts""]",0.358,0.988,8,-2.662,1,0.143,0.0003419999999999,9.73e-05,0.0924,0.191,87.713,207273,2016,Rock,27,9158,17.0,"[""55qL7RpIrZo1BDqMvWw2re""]","[""djent"", ""j-rock"", ""metalcore""]"
3A1uYXcVgoUr5GJUUtmp8N,Holy Forest,Best of SEKAI NO OWARI (in Japanese),"[""SEKAI NO OWARI""]",0.255,0.86,0,-4.271,1,0.0659,0.0393,0.000285,0.0694,0.372,200.032,321973,2016,Pop,0,3081640,67.0,"[""7HwzlRPa9Ad0I8rK0FPzzK""]","[""anime"", ""j-pop""]"
772gBHwuvPYe5i1Rp0NRli,Home,BAKEMONO,"[""HER NAME IN BLOOD""]",0.42,0.967,9,-2.982,1,0.113,2.9699999999999995e-06,0.299,0.0877,0.181,138.015,204160,2016,Rock,3,23555,20.0,"[""77DFYRFqoSdvFpprpWY3pK""]","[""deathcore"", ""j-rock"", ""metalcore"", ""visual kei""]"
5khjD8vlc3TZmpWUkDGT0s,"Home, Sweet Home (Final Fantasy V)",A New World: Intimate Music from Final Fantasy - Volume II,"[""Nobuo Uematsu""]",0.596,0.175,11,-12.165,0,0.0341,0.609,0.00123,0.0827,0.4,117.777,160000,2019,Classical,9,358006,61.0,"[""3V79CTgRnsDdJSTqKitROv""]","[""japanese classical"", ""japanese vgm"", ""soundtrack""]"
3vRuP9clqL95RoyCw0vt3U,Honesty,Black Bride,"[""RYUJIN"", ""Ettore Rigotti""]",0.344,0.957,11,-3.147,0,0.0766,4e-06,0.0,0.329,0.127,92.48,304528,2015,Rock,37,30958,23.5,"[""3SUKO4vAKUtulR6t99R1Zk"", ""6xg6vjb8orE0Y26iX7sRs4""]","[""folk metal"", ""j-rock"", ""melodic death metal"", ""power metal""]"
4egcGWDGRI343eOYbdXhpS,Honey & Diamonds,BETTER - The 10th Album,"[""BoA""]",0.8130000000000001,0.766,9,-3.392,0,0.0419,0.207,0.0,0.171,0.803,109.925,234040,2020,Pop,22,854764,58.0,"[""4muJrGMndyYWqZtfk8OWy4""]","[""j-pop"", ""j-r&b"", ""k-pop""]"
6mi1qJnxW164dbHszk32z5,Honey I'm Home,Honey I'm Home,"[""Ghost and Pals""]",0.515,0.847,5,-7.107,1,0.0416,0.216,5e-06,0.6960000000000001,0.599,120.046,213085,2019,Electronic,59,501277,57.0,"[""3Avni6DLpoxtanND8mG5t8""]","[""vocaloid""]"
7vNHax7Ni8jMhAGMoLOYWJ,Honkide Only You (Let's Get Married),Expressions,"[""Mariya Takeuchi""]",0.491,0.778,2,-4.129,1,0.0281,0.0899,0.0145,0.191,0.555,98.685,236320,2008,Pop,17,1064883,61.0,"[""3WwGRA2o4Ux1RRMYaYDh7N""]","[""city pop"", ""j-pop"", ""kayokyoku""]"
2mZl9Y3u9JJu2NuG96MWed,Horror Cypher,Ghouls & Ghosts 4,"[""Mega Ran"", ""Richie Branson"", ""Kadesh Flow"", ""Shao Dow"", ""Penny"", ""NemRaps""]",0.535,0.913,6,-4.722,0,0.392,0.0446,0.0,0.099,0.38,139.947,413939,2020,Hip-Hop,9,93465,26.5,"[""2mCmDragybleJXqTqsOk5I"", ""4WmdJEj7QfQ9PZah7JjZdZ"", ""72exXDRgILXh6TvkdNL3fj"", ""6DDdZ3Ezd3Sd2q5yf3z6vJ"", ""0Q6yewUwFmKdYrIuLVFYRO"", ""3E4GtZ58aHlODHeuv3ku6e""]","[""anime rap"", ""soca""]"
1YQ0Aw7PMz2zqUwbOaNplH,Hoshimirukorowosugitemo -Past the Stargazing Season- (English Version),Everlasting Night of Teenage Girls,"[""H\u25b3G""]",0.527,0.833,6,-5.008,1,0.036,0.468,0.0,0.126,0.273,141.991,326960,2015,Pop,7,66225,33.0,"[""7GsiDAKduqD0ezEeOWeldb""]","[""j-pop"", ""j-rock""]"
